       0	       0	       0
0.324013	 25.7143	       0
0.324013	 77.1429	       0
0.627176	 3.95604	       0
0.627176	 31.6484	       0
0.627176	 59.3407	       0
0.627176	  87.033	       0
0.923059	 14.8872	       0
0.923059	 33.8346	       0
0.923059	  52.782	       0
0.923059	 71.7293	       0
 1.21755	 6.17143	       0
 1.21755	 20.5714	       0
 1.21755	 34.9714	       0
 1.21755	 49.3714	       0
 1.21755	 63.7714	       0
 1.21755	 78.1714	       0
 1.51584	0.0964286	       0
 1.51584	 11.3464	       0
 1.51584	 22.5964	       0
 1.51584	 33.8464	       0
 1.51584	 45.0964	       0
 1.51584	 56.3464	       0
 1.51584	 67.5964	       0
 1.51584	 78.8464	       0
 1.81687	 6.31353	       0
 1.81687	 15.7872	       0
 1.81687	 25.2609	       0
 1.81687	 34.7346	       0
 1.81687	 44.2083	       0
 1.81687	  53.682	       0
 1.81687	 63.1556	       0
 1.81687	 72.6293	       0
 1.81687	  82.103	       0
 2.11883	 1.99774	       0
 2.11883	 9.99774	       0
 2.11883	 17.9977	       0
 2.11883	 25.9977	       0
 2.11883	 33.9977	       0
 2.11883	 41.9977	       0
 2.11883	 49.9977	       0
 2.11883	 57.9977	       0
 2.11883	 65.9977	       0
 2.11883	 73.9977	       0
 2.11883	 81.9977	       0
 2.11883	 89.9977	       0
 2.41905	 7.19774	       0
 2.41905	 14.3977	       0
 2.41905	 21.5977	       0
 2.41905	 28.7977	       0
 2.41905	 35.9977	       0
 2.41905	 43.1977	       0
 2.41905	 50.3977	       0
 2.41905	 57.5977	       0
 2.41905	 64.7977	       0
 2.41905	 71.9977	       0
 2.41905	 79.1977	       0
 2.41905	 86.3977	       0
  2.7174	 3.72406	       0
  2.7174	 10.0398	       0
  2.7174	 16.3556	       0
  2.7174	 22.6714	       0
  2.7174	 28.9872	       0
  2.7174	  35.303	       0
  2.7174	 41.6188	       0
  2.7174	 47.9346	       0
  2.7174	 54.2504	       0
  2.7174	 60.5662	       0
  2.7174	  66.882	       0
  2.7174	 73.1977	       0
  2.7174	 79.5135	       0
  2.7174	 85.8293	       0
  3.0173	 1.46842	       0
  3.0173	 7.18271	       0
  3.0173	  12.897	       0
  3.0173	 18.6113	       0
  3.0173	 24.3256	       0
  3.0173	 30.0398	       0
  3.0173	 35.7541	       0
  3.0173	 41.4684	       0
  3.0173	 47.1827	       0
  3.0173	  52.897	       0
  3.0173	 58.6113	       0
  3.0173	 64.3256	       0
  3.0173	 70.0398	       0
  3.0173	 75.7541	       0
  3.0173	 81.4684	       0
  3.0173	 87.1827	       0
 3.31809	 4.61128	       0
 3.31809	 9.75414	       0
 3.31809	  14.897	       0
 3.31809	 20.0398	       0
 3.31809	 25.1827	       0
 3.31809	 30.3256	       0
 3.31809	 35.4684	       0
 3.31809	 40.6113	       0
 3.31809	 45.7541	       0
 3.31809	  50.897	       0
 3.31809	 56.0398	       0
 3.31809	 61.1827	       0
 3.31809	 66.3256	       0
 3.31809	 71.4684	       0
 3.31809	 76.6113	       0
 3.31809	 81.7541	       0
 3.31809	  86.897	       0
 3.61974	 2.64887	       0
 3.61974	 7.38571	       0
 3.61974	 12.1226	       0
 3.61974	 16.8594	       0
 3.61974	 21.5962	       0
 3.61974	 26.3331	       0
 3.61974	 31.0699	       0
 3.61974	 35.8068	       0
 3.61974	 40.5436	       0
 3.61974	 45.2805	       0
 3.61974	 50.0173	       0
 3.61974	 54.7541	       0
 3.61974	  59.491	       0
 3.61974	 64.2278	       0
 3.61974	 68.9647	       0
 3.61974	 73.7015	       0
 3.61974	 78.4383	       0
 3.61974	 83.1752	       0
 3.61974	  87.912	       0
 3.92014	0.973648	       0
 3.92014	 5.36389	       0
 3.92014	 9.75414	       0
 3.92014	 14.1444	       0
 3.92014	 18.5346	       0
 3.92014	 22.9249	       0
 3.92014	 27.3151	       0
 3.92014	 31.7054	       0
 3.92014	 36.0956	       0
 3.92014	 40.4858	       0
 3.92014	 44.8761	       0
 3.92014	 49.2663	       0
 3.92014	 53.6566	       0
 3.92014	 58.0468	       0
 3.92014	 62.4371	       0
 3.92014	 66.8273	       0
 3.92014	 71.2176	       0
 3.92014	 75.6078	       0
 3.92014	  79.998	       0
 3.92014	 84.3883	       0
 3.92014	 88.7785	       0
 4.21957	 3.61777	       0
 4.21957	 7.70868	       0
 4.21957	 11.7996	       0
 4.21957	 15.8905	       0
 4.21957	 19.9814	       0
 4.21957	 24.0723	       0
 4.21957	 28.1632	       0
 4.21957	 32.2541	       0
 4.21957	  36.345	       0
 4.21957	  40.436	       0
 4.21957	 44.5269	       0
 4.21957	 48.6178	       0
 4.21957	 52.7087	       0
 4.21957	 56.7996	       0
 4.21957	 60.8905	       0
 4.21957	 64.9814	       0
 4.21957	 69.0723	       0
 4.21957	 73.1632	       0
 4.21957	 77.2541	       0
 4.21957	  81.345	       0
 4.21957	  85.436	       0
 4.21957	 89.5269	       0
 4.51822	 2.09456	       0
 4.51822	 5.92435	       0
 4.51822	 9.75413	       0
 4.51822	 13.5839	       0
 4.51822	 17.4137	       0
 4.51822	 21.2435	       0
 4.51822	 25.0733	       0
 4.51822	 28.9031	       0
 4.51822	 32.7329	       0
 4.51822	 36.5626	       0
 4.51822	 40.3924	       0
 4.51822	 44.2222	       0
 4.51822	  48.052	       0
 4.51822	 51.8818	       0
 4.51822	 55.7116	       0
 4.51822	 59.5414	       0
 4.51822	 63.3712	       0
 4.51822	 67.2009	       0
 4.51822	 71.0307	       0
 4.51822	 74.8605	       0
 4.51822	 78.6903	       0
 4.51822	 82.5201	       0
 4.51822	 86.3499	       0
 4.81771	0.520935	       0
 4.81771	 4.08529	       0
 4.81771	 7.64965	       0
 4.81771	  11.214	       0
 4.81771	 14.7784	       0
 4.81771	 18.3427	       0
 4.81771	 21.9071	       0
 4.81771	 25.4714	       0
 4.81771	 29.0358	       0
 4.81771	 32.6001	       0
 4.81771	 36.1645	       0
 4.81771	 39.7289	       0
 4.81771	 43.2932	       0
 4.81771	 46.8576	       0
 4.81771	 50.4219	       0
 4.81771	 53.9863	       0
 4.81771	 57.5506	       0
 4.81771	  61.115	       0
 4.81771	 64.6794	       0
 4.81771	 68.2437	       0
 4.81771	 71.8081	       0
 4.81771	 75.3724	       0
 4.81771	 78.9368	       0
 4.81771	 82.5011	       0
 4.81771	 86.0655	       0
 4.81771	 89.6298	       0
 5.11796	 2.70285	       0
 5.11796	 6.06734	       0
 5.11796	 9.43183	       0
 5.11796	 12.7963	       0
 5.11796	 16.1608	       0
 5.11796	 19.5253	       0
 5.11796	 22.8898	       0
 5.11796	 26.2543	       0
 5.11796	 29.6187	       0
 5.11796	 32.9832	       0
 5.11796	 36.3477	       0
 5.11796	 39.7122	       0
 5.11796	 43.0767	       0
 5.11796	 46.4412	       0
 5.11796	 49.8057	       0
 5.11796	 53.1701	       0
 5.11796	 56.5346	       0
 5.11796	 59.8991	       0
 5.11796	 63.2636	       0
 5.11796	 66.6281	       0
 5.11796	 69.9926	       0
 5.11796	 73.3571	       0
 5.11796	 76.7215	       0
 5.11796	  80.086	       0
 5.11796	 83.4505	       0
 5.11796	  86.815	       0
  5.4175	 1.46722	       0
  5.4175	 4.65307	       0
  5.4175	 7.83891	       0
  5.4175	 11.0247	       0
  5.4175	 14.2106	       0
  5.4175	 17.3964	       0
  5.4175	 20.5823	       0
  5.4175	 23.7681	       0
  5.4175	  26.954	       0
  5.4175	 30.1398	       0
  5.4175	 33.3256	       0
  5.4175	 36.5115	       0
  5.4175	 39.6973	       0
  5.4175	 42.8832	       0
  5.4175	  46.069	       0
  5.4175	 49.2548	       0
  5.4175	 52.4407	       0
  5.4175	 55.6265	       0
  5.4175	 58.8124	       0
  5.4175	 61.9982	       0
  5.4175	  65.184	       0
  5.4175	 68.3699	       0
  5.4175	 71.5557	       0
  5.4175	 74.7416	       0
  5.4175	 77.9274	       0
  5.4175	 81.1132	       0
  5.4175	 84.2991	       0
  5.4175	 87.4849	       0
 5.71768	0.179614	       0
